Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,log_weight,weight_category,log_cost,cost_category,high_rating,low_rating,high_prior_purchases,is_repeat_customer,has_discount,high_discount,weight_cost_ratio,has_customer_calls
3,2,-0.9237993849488977,0.7141334408081224,-0.7947559785268293,1.8281818981986804,0,0,1.707747934305287,-1.075651930044683,,-1,-1.5835556590973576,-1,0,1,0,1,1,0,-5.240844153822485,0
1,2,1.7044648248423406,1.4215777095146467,0.9946334362744738,0.5087479941115881,1,1,-0.5891476051084028,-1.020004747143129,,-1,0.6904602922435389,0,0,1,0,1,0,0,-0.5113745355879867,1
4,2,0.828376754911928,-1.4081993653114504,-0.31619834433578314,1.8281818981986804,1,0,1.707747934305287,-1.5868722037336822,,-1,-0.38008738051017327,-1,0,1,0,1,1,0,-2.3206615406513746,1
0,2,-0.04771131501848488,0.7141334408081224,0.9114060216325527,1.3883705968363163,1,1,0.0671082632955086,-1.2107950885198848,,-1,0.6478391082230026,0,0,1,0,1,1,0,-0.6334578183894867,0
0,2,-0.04771131501848488,1.4215777095146467,0.20397299717622358,-0.3708746086131401,2,0,-1.2454034735123143,0.7814963608566217,0.5774536633205063,0,0.18562691904062836,0,0,1,0,0,0,0,0.6490979138980102,0
3,2,0.828376754911928,-0.7007550966049262,0.6825306313672698,-0.3708746086131401,1,0,-0.09695570380546925,0.3051320149191451,0.2663041965158247,0,0.5202989882356688,0,0,1,0,0,0,0,0.18135302218610225,1
4,2,-0.9237993849488977,0.006689172101598107,1.0570539972559145,-0.3708746086131401,2,1,0.8874280988003979,-0.09479389296674663,-0.09959261863343463,-1,0.7212748608153022,0,0,1,0,0,1,0,-0.04608235519981515,0
0,0,-0.04771131501848488,1.4215777095146467,-1.169279344415474,-0.3708746086131401,2,0,0.0671082632955086,0.9625025821627744,0.674220486425293,0,,-1,0,1,0,0,1,0,-5.685883209710673,0
3,2,-0.9237993849488977,-0.7007550966049262,0.016711314231901166,-0.3708746086131401,0,1,-0.2610196709064471,0.3124701049720972,0.2719109380601218,0,0.01657321662488274,0,0,1,0,0,0,0,0.30733414745970467,0
4,0,-0.04771131501848488,0.006689172101598107,-1.0860519297735531,-0.3708746086131401,2,0,1.707747934305287,-1.0536376598858266,,-1,,-1,0,1,0,0,1,0,12.244207220668832,0
0,2,-0.9237993849488977,0.006689172101598107,0.8905991679720724,-0.3708746086131401,2,1,-0.5891476051084028,0.6848781751594184,0.5216932615819286,0,0.6368937989223433,0,0,1,0,0,0,0,0.36225456287175056,0
2,0,-0.04771131501848488,-1.4081993653114504,-0.7531422712058687,-0.3708746086131401,1,0,-0.09695570380546925,1.1710266411674979,0.7752001622015612,0,-1.3989431050889292,-1,0,1,0,0,0,0,4.743730920995728,0
2,2,-0.04771131501848488,0.7141334408081224,-1.2733136127178755,-0.3708746086131401,1,0,-0.09695570380546925,1.2376809591484796,0.8054400434937045,0,,-1,0,1,0,0,0,0,-4.528427789749573,0
0,2,1.7044648248423406,-1.4081993653114504,1.6396458997493621,0.5087479941115881,1,1,-0.9172755393103584,-1.5000381381070818,,-1,0.9706447792793244,0,0,1,0,1,0,0,-0.568272486188209,1
4,1,0.828376754911928,1.4215777095146467,-0.4826531736196253,0.5087479941115881,2,0,0.0671082632955086,1.0346604676834705,0.7103289586269692,0,-0.6590417853263827,-1,0,1,0,1,1,0,1.9999358552607522,1
1,2,0.828376754911928,0.7141334408081224,-0.3994257589777042,-0.3708746086131401,0,0,-0.2610196709064471,0.489807281251774,0.3986467701502797,0,-0.5098690130934217,-1,0,1,0,0,0,0,0.8155649173664614,1
3,2,1.7044648248423406,1.4215777095146467,1.5772253387679214,0.5087479941115881,1,1,0.0671082632955086,-1.4382758801614013,,-1,0.946713370132171,0,0,1,0,1,1,0,-0.5580714493708141,1
0,2,-0.04771131501848488,-1.4081993653114504,0.5576895094043881,0.5087479941115881,2,0,1.707747934305287,-0.8579552584737694,-1.9516131898378861,-1,0.443203639657647,0,0,1,0,1,1,0,-0.5507870813111047,0
2,2,-1.7998874548793105,-1.4081993653114504,-0.6283011492429872,-0.3708746086131401,1,1,-1.0813395064113362,0.5998786320460561,0.4699277713973868,0,-0.9896712935400117,-1,0,1,0,0,0,0,1.6138834726669873,0
0,2,1.7044648248423406,-1.4081993653114504,1.2651225338607173,0.5087479941115881,1,0,0.0671082632955086,-1.4260457300731477,,-1,0.8176288563064619,0,0,1,0,1,1,0,-0.6295667050040638,1
0,2,-0.04771131501848488,1.4215777095146467,0.26639355815766436,1.3883705968363163,2,1,-0.7532115722093806,0.6543027999387845,0.5033796511511832,0,0.23617314283583427,0,0,1,0,1,0,0,0.5166662414886705,0
3,2,1.7044648248423406,0.006689172101598107,1.3899636558235988,0.5087479941115881,2,0,-0.42508363800742494,-1.3459382469950867,,-1,0.8712781590594265,0,0,1,0,1,0,0,-0.5631626421244748,1
3,2,-0.9237993849488977,0.7141334408081224,0.7241443386882302,1.8281818981986804,2,1,-1.2454034735123143,1.0572862453467395,0.7213877576966379,0,0.5447308918739396,0,0,1,0,1,0,0,0.6132237432923672,0
4,1,1.7044648248423406,1.4215777095146467,1.4939979241260002,0.5087479941115881,2,1,-0.9172755393103584,-1.3752906072068953,,-1,0.913887014910265,0,0,1,0,1,0,0,-0.5514401571480273,1
2,2,-0.04771131501848488,0.006689172101598107,-1.3565410273597964,-0.3708746086131401,1,0,-0.5891476051084028,1.3257380397839054,0.8440374251332202,0,,-1,0,1,0,0,0,0,-3.7183323602365195,0
3,2,-0.04771131501848488,-0.7007550966049262,-1.0444382224525925,-0.3708746086131401,1,1,-0.5891476051084028,0.5246632090032967,0.4217735391139681,0,,-1,0,1,0,0,0,0,-11.806575061885438,0
4,2,-0.9237993849488977,0.006689172101598107,1.1402814118978357,0.5087479941115881,1,1,1.707747934305287,-0.6586038120352362,-1.0747116345752787,-1,0.7609373212751155,0,0,1,0,1,1,0,-0.3077183254379794,0
3,2,1.7044648248423406,-1.4081993653114504,1.47319107046552,0.5087479941115881,2,1,-1.0813395064113362,-1.248708553793471,,-1,0.9055092481772078,0,0,1,0,1,0,0,-0.5048977285683112,1
0,2,0.828376754911928,0.7141334408081224,-0.21216407603338178,-0.3708746086131401,2,1,1.707747934305287,-0.9515159066489092,-3.026519506975782,-1,-0.2384654291211755,-1,0,1,0,0,1,0,-1.2077589732874714,1
1,0,0.828376754911928,0.7141334408081224,0.39123468012054596,-1.2504972113378683,2,1,0.0671082632955086,0.020169517862836914,0.019968807470663062,0,0.33019161195349156,0,0,1,0,0,1,0,0.014497566910198998,1
4,1,1.7044648248423406,0.7141334408081224,0.8905991679720724,0.5087479941115881,2,0,-0.42508363800742494,-1.0230622846651924,,-1,0.6368937989223433,0,0,1,0,1,0,0,-0.5411312466420725,1
4,2,-0.9237993849488977,0.006689172101598107,-1.4397684420017176,-0.3708746086131401,1,0,-0.2610196709064471,0.8071796760419541,0.5917674400050288,0,,-1,0,1,0,0,0,0,-1.8354652106637552,0
3,2,-0.9237993849488977,0.7141334408081224,0.9114060216325527,-1.2504972113378683,2,0,1.707747934305287,0.09293891088794565,0.08887031640456555,0,0.6478391082230026,0,0,1,0,0,1,0,0.048623322222541454,0
3,2,-0.9237993849488977,0.7141334408081224,-0.31619834433578314,-1.2504972113378683,1,0,-0.5891476051084028,0.6273964697446266,0.4869814800170535,0,-0.38008738051017327,-1,0,1,0,0,0,0,0.9175123583683041,0
0,0,-0.04771131501848488,0.7141334408081224,0.3080072654786249,1.3883705968363163,1,1,-0.5891476051084028,0.871999471509698,0.627007095742165,0,0.2685048076668467,0,0,1,0,1,0,0,0.6666625595467291,0
4,2,1.7044648248423406,0.006689172101598107,0.7033374850277501,1.3883705968363163,2,0,-0.5891476051084028,-1.5544623059998102,,-1,0.5325895529385154,0,0,1,0,1,0,0,-0.9125979552868735,1
2,2,-0.04771131501848488,0.006689172101598107,0.20397299717622358,-0.3708746086131401,1,0,-0.42508363800742494,0.7704892257771934,0.5712559071388191,0,0.18562691904062836,0,0,1,0,0,0,0,0.6399555700869412,0
4,2,-0.9237993849488977,1.4215777095146467,-1.0652450761130727,-0.3708746086131401,2,0,-1.2454034735123143,0.4158148732178399,0.34770524747146897,0,,-1,0,1,0,0,0,0,-6.373122662884376,0
4,2,-0.04771131501848488,0.7141334408081224,1.0570539972559145,-0.3708746086131401,0,1,0.0671082632955086,1.1502353860174668,0.7655773180154583,0,0.7212748608153022,0,0,1,0,0,1,0,0.5591663551622208,0
1,0,-0.04771131501848488,-1.4081993653114504,-0.8987902468292306,-0.3708746086131401,1,1,1.707747934305287,-1.490254018036479,,-1,-2.290560151567332,-1,0,1,0,0,1,0,-14.724411149605315,0
2,1,-1.7998874548793105,-1.4081993653114504,-2.022360344495165,1.3883705968363163,1,0,0.0671082632955086,-1.0255083146828432,,-1,,-1,0,1,0,1,1,0,1.0030791200036544,0
4,2,-0.04771131501848488,0.006689172101598107,0.6617237777067895,-1.2504972113378683,2,1,-1.0813395064113362,1.3728241176236817,0.8640808565540569,0,0.5078554838883397,0,0,1,0,0,0,0,0.8261445951734561,0
4,0,-0.9237993849488977,0.7141334408081224,-1.2733136127178755,-0.3708746086131401,2,0,-0.9172755393103584,0.5540155692151052,0.4408422706952069,0,,-1,0,1,0,0,0,0,-2.0270324763771677,0
3,2,-0.04771131501848488,-1.4081993653114504,0.41204153378102626,-0.3708746086131401,2,1,1.707747934305287,-0.8616243035002454,-1.9777828545441098,-1,0.3450365534975256,0,0,1,0,0,1,0,-0.6101975635185973,0
4,1,-0.9237993849488977,-0.7007550966049262,-1.2316999053969149,-1.2504972113378683,1,1,1.707747934305287,-1.1257955454065225,,-1,,-1,0,1,0,0,1,0,4.858851985623265,0
4,2,-0.9237993849488977,0.7141334408081224,-1.543802710304119,-0.3708746086131401,2,1,-1.0813395064113362,0.5442314491445024,0.4345263426640201,0,,-1,0,1,0,0,0,0,-1.000788408796535,0
3,2,-0.9237993849488977,0.006689172101598107,0.9114060216325527,-1.2504972113378683,0,1,1.3796200001033314,-0.2941453394052798,-0.3483459258619111,-1,0.6478391082230026,0,0,1,0,0,1,0,-0.15388951173966015,0
1,1,-0.9237993849488977,-0.7007550966049262,-1.4605752956621978,-1.2504972113378683,0,0,-0.2610196709064471,-1.3655064871362925,,-1,,-1,0,1,0,0,0,0,2.9647844771461718,0
2,1,0.828376754911928,-1.4081993653114504,0.9946334362744738,-0.3708746086131401,0,1,-0.9172755393103584,0.7790503308389709,0.5760796999299113,0,0.6904602922435389,0,0,1,0,0,0,0,0.3905731833584729,1
4,1,2.5805528947727536,0.006689172101598107,1.327543094842158,1.3883705968363163,1,0,0.0671082632955086,-1.1435292630344902,,-1,0.84481324550451,0,0,1,0,1,1,0,-0.49130315377126815,1
2,2,-0.04771131501848488,1.4215777095146467,0.7449511923487105,-0.3708746086131401,2,0,-0.2610196709064471,0.8084026910507794,0.5924439645210254,0,0.5567265852624838,0,0,1,0,0,0,0,0.46328097576337735,0
2,2,0.828376754911928,0.006689172101598107,1.327543094842158,-0.3708746086131401,2,0,1.707747934305287,-0.44579920049962407,-0.5902282039336285,-1,0.84481324550451,0,0,1,0,0,1,0,-0.1915320929986286,1
3,2,0.828376754911928,0.006689172101598107,-0.8571765395082701,-1.2504972113378683,1,1,-0.09695570380546925,1.0505596627982001,0.7181127621339181,0,-1.9461459534128664,-1,0,1,0,0,0,0,7.35565192988047,1
4,2,-0.9237993849488977,1.4215777095146467,0.22477985083670385,-0.3708746086131401,2,1,-0.2610196709064471,0.6769285776020536,0.5169638925495348,0,0.20276111424357507,0,0,1,0,0,0,0,0.5526940838711646,0
3,0,1.7044648248423406,0.7141334408081224,1.244315680200237,0.5087479941115881,1,0,0.23117223039648643,-1.183888758325727,,-1,0.8084006552173912,0,0,1,0,1,1,0,-0.5275054524504774,1
2,2,-1.7998874548793105,-1.4081993653114504,-0.004095539428579102,-1.2504972113378683,2,0,-0.42508363800742494,0.9881858973481069,0.687222613595068,0,-0.004103949119518976,-1,0,1,0,0,0,0,0.9922496950973738,0
1,2,-0.04771131501848488,0.7141334408081224,0.7657580460091908,-1.2504972113378683,2,0,-0.42508363800742494,1.3446947724206986,0.8521552324119352,0,0.568580086005668,0,0,1,0,0,0,0,0.7615396545749051,0
4,0,-0.9237993849488977,-1.4081993653114504,0.8281786069906316,-0.3708746086131401,2,0,-0.09695570380546925,1.1465663409909908,0.7638695147928091,0,0.6033201744902142,0,0,1,0,0,0,0,0.627163197625617,0
4,2,0.828376754911928,0.7141334408081224,-0.3578120516567437,-0.3708746086131401,1,1,1.707747934305287,-0.5356908036482878,-0.7672045772350943,-1,-0.4428742637076438,-1,0,1,0,0,1,0,-0.8341651459363036,1
3,2,-0.9237993849488977,0.006689172101598107,-1.793484954229882,-0.3708746086131401,2,1,1.707747934305287,-1.024285299674018,,-1,,-1,0,1,0,0,1,0,1.290869214613073,0
1,2,1.7044648248423406,0.7141334408081224,1.3483499485026382,0.5087479941115881,1,1,0.23117223039648643,-1.448060000232004,,-1,0.8537129319602598,0,0,1,0,1,1,0,-0.616628710365472,1
4,0,0.828376754911928,-0.7007550966049262,0.4328483874415065,-1.2504972113378683,2,0,1.707747934305287,0.15898172136451494,0.1475417931931426,0,0.35966434244029516,0,0,1,0,0,1,0,0.11095501991553526,1
0,2,1.7044648248423406,0.006689172101598107,1.3067362411816779,1.3883705968363163,1,1,-0.09695570380546925,-1.1545363981139185,,-1,0.8358336428685926,0,0,1,0,1,0,0,-0.5005064634188436,1
4,1,-0.04771131501848488,0.7141334408081224,-1.2525067590573953,0.5087479941115881,1,1,-0.5891476051084028,-1.4498945227452422,,-1,,-1,0,1,0,1,0,0,5.742002820667776,0
0,2,-0.9237993849488977,-1.4081993653114504,-2.2720425884209283,1.3883705968363163,1,0,-0.9172755393103584,0.7172880728932903,0.540746344716741,0,,-1,0,1,0,1,0,0,-0.5638868379271075,0
4,2,0.828376754911928,0.006689172101598107,0.6617237777067895,1.3883705968363163,1,0,0.23117223039648643,-1.0933856476726507,,-1,0.5078554838883397,0,0,1,0,1,1,0,-0.6579827901250493,1
3,2,0.828376754911928,1.4215777095146467,-0.1289366613914607,1.3883705968363163,2,0,0.23117223039648643,0.3772899004398411,0.320117728045492,0,-0.1380405853607735,-1,0,1,0,1,1,0,0.4331371597414884,1
2,2,-0.9237993849488977,1.4215777095146467,-0.8155628321873095,-0.3708746086131401,2,0,1.707747934305287,-1.427268745081973,,-1,-1.6904464273639461,-1,0,1,0,0,1,0,-7.738509336314844,0
3,0,0.828376754911928,-1.4081993653114504,0.932212875293033,0.5087479941115881,2,1,0.0671082632955086,0.7625396282198286,0.5667557395478798,0,0.6586659136196117,0,0,1,0,1,1,0,0.39464576495184794,1
4,1,0.828376754911928,1.4215777095146467,-1.1276656370945135,-0.3708746086131401,1,0,-0.5891476051084028,1.0786890080011833,0.7317374103855615,0,,-1,0,1,0,0,0,0,-8.44932929918023,1
2,2,-0.04771131501848488,-0.7007550966049262,-0.1913572223729015,-0.3708746086131401,2,0,1.707747934305287,-0.9588539967018613,-3.190628481773132,-1,-0.21239801985164874,-1,0,1,0,0,1,0,-1.1857572011161053,0
0,2,-0.04771131501848488,0.006689172101598107,-0.8363696858477898,0.5087479941115881,2,0,0.0671082632955086,0.4531168309870133,0.3737107880914259,0,-1.810145577649451,-1,0,1,0,1,1,0,2.769149673363827,0
0,1,-0.9237993849488977,-1.4081993653114504,-0.6283011492429872,-0.3708746086131401,0,0,1.707747934305287,-1.5819801436983807,,-1,-0.9896712935400117,-1,0,1,0,0,1,0,-4.256080266259832,0
2,0,-0.9237993849488977,1.4215777095146467,-0.8571765395082701,-0.3708746086131401,1,0,-0.7532115722093806,1.2382924666528925,0.8057132835020979,0,-1.9461459534128664,-1,0,1,0,0,0,0,8.670091470893853,0
4,2,-0.04771131501848488,1.4215777095146467,0.6617237777067895,-1.2504972113378683,2,0,-1.0813395064113362,0.7166765653888777,0.5403901922368586,0,0.5078554838883397,0,0,1,0,0,0,0,0.43128501559862437,0
2,2,-1.7998874548793105,-0.7007550966049262,0.3288141191391052,-0.3708746086131401,1,1,-0.5891476051084028,1.370378087606031,0.8630494730588373,0,0.28428690474146223,0,0,1,0,0,0,0,1.031278993704442,0
4,2,0.828376754911928,-0.7007550966049262,0.47446209476246703,-0.3708746086131401,1,0,-0.5891476051084028,1.2976086945809222,0.8318688840659146,0,0.38829324176233615,0,0,1,0,0,0,0,0.8800556482192676,1
0,1,-0.9237993849488977,-1.4081993653114504,-1.62703012494604,0.5087479941115881,2,1,1.707747934305287,-1.5697499936101271,,-1,,-1,0,1,0,1,1,0,2.503468224505504,0
0,2,-0.04771131501848488,0.7141334408081224,0.47446209476246703,-0.3708746086131401,1,0,-0.5891476051084028,1.092753680602675,0.7384807492962623,0,0.38829324176233615,0,0,1,0,0,0,0,0.7411202257991687,0
2,2,-1.7998874548793105,0.006689172101598107,-1.3357341736993162,-0.3708746086131401,2,1,1.5436839672043092,-1.4339953276305124,,-1,,-1,0,1,0,0,1,0,4.271222413345385,0
4,2,0.828376754911928,-0.7007550966049262,-0.7947559785268293,-1.2504972113378683,1,1,0.0671082632955086,-1.5514047684777468,,-1,-1.5835556590973576,-1,0,1,0,0,1,0,-7.558830495243171,1
4,1,0.828376754911928,-0.7007550966049262,-1.2108930517364347,-0.3708746086131401,1,0,-0.7532115722093806,0.6946622952300213,0.5274834851298197,0,,-1,0,1,0,0,0,0,-3.293907928736226,1
4,1,0.828376754911928,0.7141334408081224,0.8489854606511119,-1.2504972113378683,1,0,-0.9172755393103584,1.0475021252761367,0.7166205747304519,0,0.6146370890161006,0,0,1,0,0,0,0,0.5665280487966972,1
1,2,-0.9237993849488977,0.006689172101598107,0.8281786069906316,-0.3708746086131401,2,1,0.0671082632955086,-0.5393598486747638,-0.7751381236074791,-1,0.6033201744902142,0,0,1,0,0,1,0,-0.29502579595469897,0
4,1,2.5805528947727536,1.4215777095146467,-1.6062232712855598,1.3883705968363163,1,0,-0.9172755393103584,-1.2780609140052794,,-1,,-1,0,1,0,1,0,0,2.108234662940302,1
1,0,0.828376754911928,-0.7007550966049262,0.26639355815766436,1.3883705968363163,1,0,-0.5891476051084028,-1.6046059213616497,,-1,0.23617314283583427,0,0,1,0,1,0,0,-1.2670673433431017,1
1,2,-0.04771131501848488,-1.4081993653114504,0.9946334362744738,1.3883705968363163,1,1,-0.09695570380546925,-1.423599700055497,,-1,0.6904602922435389,0,0,1,0,1,0,0,-0.7137149484039839,0
3,0,-0.04771131501848488,-1.4081993653114504,0.9946334362744738,-1.2504972113378683,1,0,1.707747934305287,-0.27396559175966145,-0.32015787100997517,-1,0.6904602922435389,0,0,1,0,0,1,0,-0.13735134826144674,0
0,2,0.828376754911928,0.006689172101598107,0.4328483874415065,-0.3708746086131401,2,0,-1.0813395064113362,0.6732595325755775,0.5147735400244169,0,0.35966434244029516,0,0,1,0,0,0,0,0.46987492778475287,1
4,2,1.7044648248423406,0.7141334408081224,-0.31619834433578314,1.3883705968363163,0,0,0.23117223039648643,0.3613907053251115,0.3085067547167314,0,-0.38008738051017327,-1,0,1,0,1,1,0,0.5285022379392624,1
1,2,-0.04771131501848488,-0.7007550966049262,0.3080072654786249,-0.3708746086131401,1,1,1.707747934305287,-0.2721310692464234,-0.31763428716828723,-1,0.2685048076668467,0,0,1,0,0,1,0,-0.2080501205372475,0
3,1,-0.04771131501848488,0.006689172101598107,0.5368826557439078,-1.2504972113378683,0,1,1.707747934305287,-0.31249056453766016,-0.3746797252267302,-1,0.42975611534649144,0,0,1,0,0,1,0,-0.2033275366663587,0
0,1,0.828376754911928,0.006689172101598107,0.41204153378102626,-0.3708746086131401,2,1,-0.7532115722093806,0.7827193758654469,0.5781399377478509,0,0.3450365534975256,0,0,1,0,0,0,0,0.5543175304267133,1
1,0,-1.7998874548793105,1.4215777095146467,-0.3578120516567437,1.3883705968363163,2,0,0.72336413169942,-0.4598638731011157,-0.6159340843425823,-1,-0.4428742637076438,-1,0,1,0,1,1,0,-0.7160892294654423,0
4,2,-0.04771131501848488,0.006689172101598107,-0.2745846370148226,-0.3708746086131401,1,0,1.707747934305287,-0.010405857357797008,-0.010460376835883642,-1,-0.32101087371798337,-1,0,1,0,0,1,0,-0.014344688420955917,0
2,2,-0.04771131501848488,0.7141334408081224,1.0986677045768751,-0.3708746086131401,2,0,-0.09695570380546925,1.1257750858409596,0.7541364821507259,0,0.741302717003831,0,0,1,0,0,0,0,0.5364236955597189,0
4,2,-0.9237993849488977,-1.4081993653114504,0.8697923143115922,-0.3708746086131401,0,0,-0.42508363800742494,0.8970712791906178,0.6403112649389101,0,0.6258273628332108,0,0,1,0,0,0,0,0.47977054581107076,0
4,2,-0.9237993849488977,0.006689172101598107,-2.2720425884209283,-1.2504972113378683,2,1,0.0671082632955086,0.7496979706271624,0.5594431848273131,0,,-1,0,1,0,0,1,0,-0.5893654642159526,0
0,0,0.828376754911928,1.4215777095146467,-2.188815173779007,0.5087479941115881,1,1,-0.42508363800742494,0.9178625343406489,0.6512113025374918,0,,-1,0,1,0,1,0,0,-0.7720817790564923,1
3,2,1.7044648248423406,1.4215777095146467,1.8893281436751252,0.5087479941115881,2,0,-1.0813395064113362,-1.0340694197446207,,-1,1.0610239988605707,0,0,1,0,1,0,0,-0.3578926893465691,1
0,2,-0.9237993849488977,-0.7007550966049262,-0.8987902468292306,-0.3708746086131401,2,1,-0.5891476051084028,1.4437589881355524,0.8935374227542082,0,-2.290560151567332,-1,0,1,0,0,0,0,14.265018369321814,0
2,2,-0.04771131501848488,0.7141334408081224,-1.1276656370945135,-1.2504972113378683,1,1,-0.2610196709064471,0.8457046488199529,0.6128611280579321,0,,-1,0,1,0,0,0,0,-6.62437182053821,0
2,2,-0.9237993849488977,0.7141334408081224,-1.4189615883412374,-1.2504972113378683,2,0,-0.2610196709064471,1.046890617771724,0.7163218698687858,0,,-1,0,1,0,0,0,0,-2.4987747013195123,0
2,2,-0.04771131501848488,-1.4081993653114504,-0.6283011492429872,-0.3708746086131401,2,1,1.707747934305287,-1.2737803614743908,,-1,-0.9896712935400117,-1,0,1,0,0,1,0,-3.426914984752232,0
0,2,-0.9237993849488977,1.4215777095146467,-1.3773478810202768,0.5087479941115881,2,1,-0.5891476051084028,-1.547124215946858,,-1,,-1,0,1,0,1,0,0,4.09999444481768,0
3,2,-0.9237993849488977,-0.7007550966049262,0.9114060216325527,-1.2504972113378683,1,1,-1.2454034735123143,0.42804502330609345,0.35630639234620226,0,0.6478391082230026,0,0,1,0,0,0,0,0.2239424896969277,0
3,0,-0.9237993849488977,-0.7007550966049262,0.20397299717622358,-0.3708746086131401,1,1,-0.09695570380546925,0.8548772613861431,0.6178185275016517,0,0.18562691904062836,0,0,1,0,0,0,0,0.71004687263847,0
4,1,1.7044648248423406,-1.4081993653114504,-0.7531422712058687,1.8281818981986804,2,0,-1.2454034735123143,1.3147309047044773,0.839293440913344,0,-1.3989431050889292,-1,0,1,0,1,0,0,5.325864866078009,1
1,1,-0.04771131501848488,-1.4081993653114504,0.5784963630648684,1.3883705968363163,2,0,-0.9172755393103584,-1.052414644877001,,-1,0.4564727249681922,0,0,1,0,1,0,0,-0.6667197147249633,0
4,2,-0.9237993849488977,0.7141334408081224,1.0570539972559145,-1.2504972113378683,1,0,-1.2454034735123143,1.351421354969238,0.8550199772207764,0,0.7212748608153022,0,0,1,0,0,0,0,0.6569693147442983,0
3,2,-0.9237993849488977,0.006689172101598107,-1.3565410273597964,-0.3708746086131401,2,0,-0.09695570380546925,0.543008434135677,0.4337340394293882,0,,-1,0,1,0,0,0,0,-1.522990041725859,0
2,2,-0.9237993849488977,-1.4081993653114504,0.26639355815766436,0.5087479941115881,1,1,-1.2454034735123143,0.3430454801927311,0.2949397815937168,0,0.23617314283583427,0,0,1,0,1,0,0,0.2708837848889487,0
4,0,-0.04771131501848488,0.7141334408081224,1.0986677045768751,-1.2504972113378683,2,1,-1.0813395064113362,1.322680502261842,0.8427219076360964,0,0.741302717003831,0,0,1,0,0,0,0,0.6302477039968153,0
2,1,-0.9237993849488977,0.7141334408081224,-0.23297092969386204,-0.3708746086131401,2,1,-1.2454034735123143,0.5234401939944713,0.4209710630081677,0,-0.2652305770213339,-1,0,1,0,0,0,0,0.682425496318614,0
2,2,-0.9237993849488977,-1.4081993653114504,0.7033374850277501,-0.3708746086131401,0,1,-0.2610196709064471,0.9209200718627123,0.6528042753532382,0,0.5325895529385154,0,0,1,0,0,0,0,0.5406562586437232,0
4,0,-1.7998874548793105,-0.7007550966049262,-0.8987902468292306,-1.2504972113378683,2,0,-0.9172755393103584,1.381996730189872,0.8679390982159075,0,-2.290560151567332,-1,0,1,0,0,0,0,13.65477818978625,0
0,0,-0.04771131501848488,0.7141334408081224,0.5576895094043881,-0.3708746086131401,2,1,-0.7532115722093806,0.6805976226285296,0.5191494579141277,0,0.443203639657647,0,0,1,0,0,0,0,0.436927653758655,0
1,0,0.828376754911928,-1.4081993653114504,-1.2316999053969149,-1.2504972113378683,2,0,1.707747934305287,-1.3801826672421968,,-1,,-1,0,1,0,0,1,0,5.956768367591117,1
1,2,-0.04771131501848488,1.4215777095146467,0.5993032167253487,1.3883705968363163,1,0,-0.2610196709064471,-1.6101094889013639,,-1,0.4695680448459665,0,0,1,0,1,0,0,-1.006756862653063,0
4,0,-0.9237993849488977,1.4215777095146467,-0.04570924674953964,-0.3708746086131401,1,1,-1.2454034735123143,0.7148420428756397,0.5393209730966253,0,-0.04678688116842114,-1,0,1,0,0,0,0,0.7490820176563362,0
4,2,-0.9237993849488977,0.7141334408081224,-0.7323354175453884,-0.3708746086131401,2,1,0.23117223039648643,0.695273802734434,0.5278442633234929,0,-1.3180206403292745,-1,0,1,0,0,1,0,2.5975562263727325,0
2,1,1.7044648248423406,-0.7007550966049262,-0.3994257589777042,1.8281818981986804,2,1,-0.2610196709064471,1.0389410202143592,0.7124305653349973,0,-0.5098690130934217,-1,0,1,0,1,0,0,1.7299127222737303,1
0,2,-0.04771131501848488,1.4215777095146467,-0.17055036871242124,-0.3708746086131401,1,0,1.707747934305287,-0.6011221066204444,-0.9190999405596955,-1,-0.1869928929703503,-1,0,1,0,0,1,0,-0.7247240627345932,0
1,2,-0.04771131501848488,0.006689172101598107,0.7241443386882302,1.8281818981986804,1,0,-0.9172755393103584,-1.5159373332218113,,-1,0.5447308918739396,0,0,1,0,1,0,0,-0.8792403856252384,0
3,2,1.7044648248423406,-0.7007550966049262,0.4536552411019868,-0.3708746086131401,2,0,-0.2610196709064471,0.9692291647113139,0.6776421792286123,0,0.3740812403372698,0,0,1,0,0,0,0,0.666753118144135,1
3,2,-0.9237993849488977,-1.4081993653114504,-0.14974351505194097,0.5087479941115881,2,1,0.5593001645984421,-0.5228491460556216,-0.7399225824434802,-1,-0.16221722801652766,-1,0,1,0,1,1,0,-0.6149310888085279,0
4,1,-0.04771131501848488,0.006689172101598107,-0.7531422712058687,-0.3708746086131401,1,0,-0.9172755393103584,0.7411368655653848,0.554538270887113,0,-1.3989431050889292,-1,0,1,0,0,0,0,3.0022834171963932,0
0,2,-0.9237993849488977,0.7141334408081224,-0.6699148565639477,-1.2504972113378683,1,0,1.707747934305287,-1.4988151230982565,,-1,-1.1084046473882936,-1,0,1,0,0,1,0,-4.540692463454125,0
2,2,0.828376754911928,-1.4081993653114504,-0.4826531736196253,0.5087479941115881,0,1,0.8874280988003979,0.1314638836659444,0.123512266594799,0,-0.6590417853263827,-1,0,1,0,1,1,0,0.25411170410715295,1
